order_id,customer_id,order_date,status,total_amount,region
15681,3077,2025-01-08 10:00:05,returned,3637.50,Southwest
15682,306,2024-08-05 01:21:45,placed,892.86,Southeast
15683,4808,2024-04-20 15:51:16,returned,2595.53,West
15684,3613,2024-11-27 01:07:01,shipped,3519.35,West
15685,4005,2024-01-13 14:32:59,delivered,1391.56,Southwest
15686,909,2024-09-21 03:16:52,placed,821.93,West
15687,876,2024-05-20 10:36:14,delivered,2840.16,Mountain
15688,3098,2024-11-14 05:59:07,delivered,6106.11,South
15689,1216,2024-02-27 11:53:25,shipped,2223.35,Southwest
15690,2101,2024-02-29 20:41:55,returned,1839.16,Southwest
15691,772,2025-02-11 05:33:27,returned,7597.95,Midwest
15692,3599,2024-09-27 08:31:39,delivered,2275.83,West
15693,4491,2025-02-02 04:08:33,delivered,3984.57,Southeast
15694,4210,2024-05-01 15:19:51,cancelled,2783.68,Southeast
15695,517,2024-01-22 19:18:56,delivered,378.56,Southwest
15696,555,2024-09-22 22:30:35,delivered,1156.17,Southeast
15697,1176,2024-04-17 19:47:24,shipped,4527.44,West
15698,271,2024-09-30 14:59:05,shipped,2057.90,West
15699,4950,2024-12-19 07:03:30,shipped,5245.46,West
15700,4837,2024-09-08 15:15:20,cancelled,2512.29,Southwest
15701,1829,2024-04-07 06:16:55,delivered,1735.60,Southwest
15702,705,2024-09-13 20:17:58,delivered,695.83,Southwest
15703,3519,2025-03-08 15:53:09,placed,4269.78,West
15704,3097,2024-02-21 09:14:33,delivered,3435.94,Northeast
15705,1204,2024-10-14 02:19:24,delivered,1800.69,Midwest
15706,529,2024-10-28 19:54:38,delivered,3554.11,Southwest
15707,4633,2024-06-20 15:10:48,shipped,1751.88,Northeast
15708,89,2024-03-24 12:52:54,shipped,1565.92,Northeast
15709,2334,2024-03-01 20:35:11,delivered,379.56,South
15710,2914,2025-03-26 01:22:28,delivered,1004.61,Southeast
15711,1212,2024-03-17 13:50:36,delivered,3227.30,Mountain
15712,2837,2024-06-27 15:47:15,shipped,3297.64,Southwest
15713,232,2024-08-11 19:14:11,delivered,4365.11,West
15714,571,2024-08-31 02:05:52,delivered,1559.48,Southeast
15715,4138,2024-12-22 09:12:40,delivered,2182.19,South
15716,2392,2024-09-06 21:57:31,delivered,2828.32,West
15717,4003,2024-11-17 21:52:29,shipped,376.72,South
15718,778,2024-12-23 16:55:54,shipped,3158.56,South
15719,1864,2024-09-17 09:04:26,delivered,1241.74,West
15720,1283,2025-03-11 06:28:30,placed,1363.88,South
15721,1681,2024-11-05 17:20:51,shipped,4444.66,Southwest
15722,3511,2024-12-04 02:52:30,delivered,9925.83,Southwest
15723,3848,2024-01-09 04:53:42,cancelled,3551.82,West
15724,1494,2024-12-06 03:08:49,cancelled,1218.32,West
15725,4763,2024-08-02 05:42:15,delivered,2970.61,Southeast
15726,2534,2025-02-09 07:28:49,delivered,2140.42,West
15727,2176,2025-04-03 20:43:36,delivered,4656.22,Southwest
15728,1108,2024-12-30 10:32:57,delivered,4695.74,Midwest
15729,4808,2024-10-13 22:53:12,shipped,677.19,West
15730,3609,2025-03-06 16:59:27,returned,2780.44,Northeast
15731,2671,2024-08-03 10:29:28,delivered,7964.31,West
15732,1581,2024-02-09 17:07:17,returned,3728.61,West
15733,4705,2024-07-23 18:26:52,returned,7517.22,Southwest
15734,582,2024-06-29 10:21:35,delivered,1545.80,West
15735,3410,2024-05-18 10:18:17,delivered,2478.60,Southeast
15736,3138,2024-03-14 21:50:03,delivered,3627.80,Southeast
15737,2226,2025-01-26 03:25:04,delivered,3609.76,Southeast
15738,4716,2024-04-20 13:48:31,delivered,1459.68,Mountain
15739,3842,2025-04-13 22:33:40,delivered,2768.22,Southeast
15740,4806,2024-06-12 20:28:16,delivered,3514.29,West
15741,2211,2024-07-21 22:58:58,shipped,547.77,South
15742,1429,2024-01-31 06:57:34,delivered,5698.92,Southwest
15743,1348,2024-06-26 04:44:59,placed,4571.14,Midwest
15744,706,2024-02-16 02:07:05,shipped,8014.60,Southeast
15745,2734,2025-01-09 16:21:49,delivered,1214.88,South
15746,3758,2024-09-12 06:59:58,shipped,168.40,South
15747,1108,2025-04-13 10:21:42,shipped,2087.07,Midwest
15748,3308,2025-03-07 10:13:24,delivered,4915.23,Mountain
15749,2509,2024-03-08 19:16:56,delivered,1318.02,West
15750,4609,2025-01-09 16:45:02,delivered,4402.26,Southwest
15751,4364,2024-07-12 14:12:44,cancelled,7493.30,Mountain
15752,3595,2024-05-01 15:43:26,delivered,2470.39,Southeast
15753,3387,2024-08-30 18:10:26,shipped,3443.24,Southeast
15754,5000,2024-08-23 15:21:50,delivered,5874.31,West
15755,1105,2024-11-16 03:22:11,shipped,6310.50,Southwest
15756,4360,2024-02-02 21:28:30,cancelled,2892.29,West
15757,3962,2025-03-12 17:58:07,placed,1035.96,South
15758,128,2024-11-22 03:35:19,delivered,6464.12,Southwest
15759,4391,2025-01-26 14:09:57,cancelled,496.42,Southwest
15760,1034,2024-08-17 18:59:19,delivered,5665.62,South
15761,3280,2024-05-05 07:48:46,placed,1230.56,Southwest
15762,4730,2024-07-17 08:27:57,delivered,7951.74,South
15763,4972,2024-07-20 11:30:35,shipped,5199.44,Mountain
15764,358,2025-01-21 13:19:02,delivered,1185.25,West
15765,1362,2025-01-04 01:25:48,shipped,5045.17,Southeast
15766,1504,2025-02-18 07:08:07,returned,2418.31,Southwest
15767,645,2024-11-02 08:50:49,delivered,3465.56,Southwest
15768,2928,2024-03-27 11:54:10,delivered,7821.43,Southwest
15769,1439,2024-10-09 12:25:23,delivered,3508.01,West
15770,2172,2024-04-03 22:09:58,shipped,3907.49,Mountain
15771,671,2024-08-30 11:21:47,delivered,1777.06,West
15772,4751,2024-06-09 06:24:14,delivered,2231.43,West
15773,2721,2025-02-14 11:26:57,shipped,1056.73,Southwest
15774,2597,2024-06-18 10:26:09,placed,2393.39,Southwest
15775,3104,2024-07-04 18:36:40,delivered,1833.05,Southwest
15776,3972,2024-08-17 11:05:36,placed,2116.94,Midwest
15777,1311,2024-01-12 17:10:57,delivered,2767.64,West
15778,2607,2024-06-24 05:30:32,returned,7585.69,West
15779,4552,2024-09-23 23:43:10,delivered,3949.78,West
15780,582,2024-01-10 07:36:16,delivered,1196.94,West
15781,3917,2024-04-04 20:42:48,returned,1738.87,West
15782,1799,2024-01-07 11:34:42,delivered,848.94,Southwest
15783,4985,2024-06-06 20:31:10,delivered,1167.18,Northeast
15784,3859,2025-01-28 08:15:21,cancelled,5415.80,South
15785,301,2025-04-01 22:59:55,shipped,1879.86,West
15786,3535,2024-12-06 03:49:43,delivered,7036.83,West
15787,15,2025-01-17 16:06:11,delivered,6083.76,West
15788,4727,2024-07-04 16:47:26,cancelled,564.70,Southwest
15789,4518,2025-03-20 18:46:50,delivered,338.53,West
15790,2788,2024-03-10 14:21:51,delivered,4541.17,Midwest
15791,4852,2024-05-23 20:08:21,returned,4738.70,Midwest
15792,826,2024-12-05 07:42:55,cancelled,3830.25,South
15793,3100,2024-12-06 11:18:48,placed,6411.51,Mountain
15794,3410,2024-03-31 05:04:12,returned,1389.58,Southeast
15795,3033,2024-10-13 22:32:01,delivered,2501.91,Northeast
15796,1443,2025-01-09 10:22:08,delivered,712.01,South
15797,716,2024-01-13 12:03:37,shipped,3019.52,Mountain
15798,4358,2024-01-14 20:11:03,delivered,8110.14,West
15799,4722,2024-03-06 10:15:16,returned,6074.97,Southeast
15800,1359,2025-02-25 05:42:02,delivered,4678.44,West
15801,4568,2025-01-05 05:11:24,placed,21.44,West
15802,470,2024-07-30 20:27:55,placed,255.06,West
15803,347,2024-11-21 10:03:52,shipped,1442.45,Southeast
15804,3901,2025-02-26 01:08:53,returned,2826.89,West
15805,600,2025-01-09 03:16:26,delivered,1862.43,West
15806,4460,2025-02-11 11:50:09,shipped,2928.97,Mountain
15807,4574,2024-10-29 16:20:23,shipped,3203.05,South
15808,4774,2024-09-27 05:01:13,delivered,4254.28,West
15809,3517,2024-08-31 12:41:05,returned,2682.04,West
15810,1479,2024-09-10 11:53:55,placed,1584.78,Southwest
15811,835,2025-01-19 21:31:19,delivered,4370.24,South
15812,2644,2024-02-18 10:56:45,delivered,5502.30,Midwest
15813,3310,2024-04-08 08:03:41,delivered,2950.43,South
15814,1133,2024-11-25 11:10:08,returned,3039.45,West
15815,3593,2024-03-28 16:12:47,shipped,699.63,Northeast
15816,505,2024-08-20 16:07:32,shipped,3849.78,Northeast
15817,1548,2024-11-19 08:33:14,shipped,2857.21,Mountain
15818,2703,2024-02-07 22:27:58,shipped,711.27,West
15819,3824,2024-08-14 05:29:07,shipped,4248.34,Southwest
15820,2160,2024-11-05 09:27:49,delivered,6067.51,Southwest
15821,1803,2024-07-16 20:16:58,delivered,2878.42,Southeast
15822,103,2025-04-01 22:17:40,cancelled,4284.15,Southwest
15823,1829,2024-02-01 14:07:15,delivered,5098.98,Southwest
15824,1614,2024-05-20 02:27:36,shipped,847.49,South
15825,2788,2025-03-12 13:36:06,delivered,5262.11,Midwest
15826,992,2024-11-18 21:03:40,placed,6708.02,Southwest
15827,602,2024-04-27 21:43:35,shipped,422.57,South
15828,2870,2024-06-21 01:40:36,delivered,289.64,West
15829,973,2025-03-22 09:39:50,delivered,3791.76,West
15830,1590,2024-05-23 08:56:35,delivered,5428.12,West
15831,737,2025-02-24 20:47:26,delivered,4139.38,Southwest
15832,2032,2025-01-22 12:21:49,delivered,4503.27,Southwest
15833,3308,2024-06-08 17:27:52,delivered,2238.88,Mountain
15834,1362,2024-09-26 10:21:47,returned,6088.99,Southeast
15835,4644,2024-01-16 17:57:32,shipped,7909.21,Midwest
15836,3480,2025-03-25 07:22:46,placed,5865.03,West
15837,4022,2024-11-19 09:09:00,shipped,5055.69,West
15838,593,2024-09-18 07:23:17,delivered,7544.08,Southwest
15839,3235,2024-01-12 23:08:17,delivered,3108.29,South
15840,778,2024-06-30 17:46:27,placed,2052.32,South
15841,2100,2024-10-07 13:33:46,delivered,3961.95,Midwest
15842,153,2024-10-04 05:28:34,delivered,668.27,Northeast
15843,3170,2024-02-10 18:32:03,delivered,2379.48,Southeast
15844,2009,2024-12-10 07:51:12,delivered,4918.89,Northeast
15845,218,2024-10-20 03:15:11,delivered,1789.86,South
15846,67,2024-10-04 16:37:19,delivered,5753.33,South
15847,4682,2024-02-18 16:54:35,delivered,108.56,South
15848,3536,2024-03-31 02:24:02,delivered,3363.94,Southwest
15849,1554,2024-08-14 12:47:54,shipped,4303.58,Southeast
15850,83,2024-09-28 14:46:44,shipped,4056.13,South
15851,2118,2025-03-29 09:25:55,delivered,7639.61,West
15852,4532,2025-01-22 11:49:25,delivered,4933.80,Midwest
15853,133,2025-04-06 03:25:25,shipped,8307.23,Southwest
15854,181,2024-01-22 00:53:28,shipped,6047.92,Southwest
15855,3050,2024-07-10 10:45:50,delivered,5231.06,South
15856,3720,2025-03-23 14:51:38,returned,1912.90,West
15857,2317,2024-03-17 05:48:23,cancelled,1426.45,West
15858,3846,2024-05-25 07:54:57,delivered,3242.20,West
15859,1107,2024-07-31 00:38:01,shipped,8261.49,South
15860,756,2024-10-12 11:28:37,delivered,2057.79,Midwest
15861,2783,2024-09-07 13:39:03,delivered,2615.39,West
15862,4609,2024-03-11 20:31:25,shipped,3970.28,Southwest
15863,2849,2025-02-12 02:05:05,delivered,7808.89,Southwest
15864,2620,2025-01-02 06:51:17,placed,4918.86,Mountain
15865,4607,2025-01-09 16:47:03,delivered,3225.78,West
15866,3262,2025-03-06 09:02:13,delivered,6321.54,South
15867,961,2024-07-25 16:00:25,delivered,3274.98,Southwest
15868,3272,2025-01-22 12:43:02,delivered,8094.46,West
15869,1858,2024-02-24 18:56:48,delivered,2753.35,Southeast
15870,4000,2025-03-28 02:36:04,placed,2537.48,Southwest
15871,4810,2024-11-19 16:44:44,shipped,913.63,South
15872,4604,2025-03-31 02:33:49,delivered,5822.20,Mountain
15873,328,2024-07-27 13:25:03,delivered,7659.87,West
15874,1674,2024-11-28 13:14:21,returned,1634.44,South
15875,2769,2024-05-05 07:40:11,delivered,149.43,Southwest
15876,2401,2024-01-14 17:18:15,delivered,10657.55,Southwest
15877,2118,2024-09-26 21:21:28,cancelled,3934.12,West
15878,3853,2024-03-02 01:53:18,placed,2328.72,West
15879,662,2024-03-20 22:33:13,delivered,3528.72,West
15880,2974,2025-02-20 22:13:12,delivered,6965.16,South
15881,414,2024-07-01 02:32:43,placed,2138.42,South
15882,4480,2024-01-17 07:50:15,delivered,1950.00,Southwest
15883,4472,2024-03-18 21:21:08,placed,2482.70,West
15884,902,2024-09-26 12:57:58,shipped,7836.73,West
15885,4718,2024-03-15 03:11:41,placed,3767.16,South
15886,1034,2024-08-13 14:16:14,shipped,7403.56,South
15887,4387,2024-11-28 05:04:24,delivered,2875.53,South
15888,4363,2025-03-21 18:49:54,delivered,2214.09,Southeast
15889,3405,2025-03-19 00:02:51,placed,364.86,West
15890,1534,2025-04-08 06:33:47,shipped,1712.44,South
15891,3017,2024-06-20 21:29:59,shipped,3864.49,Northeast
15892,871,2025-04-20 05:13:06,delivered,453.76,Southwest
15893,3138,2024-12-01 06:44:05,placed,4741.82,Southeast
15894,4433,2024-11-09 21:25:01,shipped,9423.26,Southwest
15895,556,2024-03-30 14:39:11,delivered,560.94,Mountain
15896,2291,2024-04-24 19:06:57,delivered,4931.37,South
15897,2024,2025-01-13 16:07:14,shipped,2396.16,West
15898,1352,2024-02-09 05:51:48,delivered,3039.99,West
15899,960,2025-02-10 09:52:30,delivered,5216.68,Southwest
15900,4937,2024-05-30 01:36:17,delivered,2134.70,Northeast
15901,2763,2024-03-12 08:26:38,cancelled,4107.05,Southeast
15902,894,2024-02-29 09:56:39,delivered,5435.33,South
15903,3371,2025-03-06 19:14:38,delivered,5486.19,Southeast
15904,805,2025-04-16 12:05:18,delivered,216.00,Southwest
15905,2800,2024-05-28 12:45:25,shipped,509.63,Southwest
15906,3881,2025-02-11 17:39:24,delivered,2175.42,Northeast
15907,2027,2025-02-08 09:20:17,placed,1891.76,Southeast
15908,2315,2024-08-28 02:15:04,placed,225.68,Southeast
15909,4979,2024-11-01 06:22:06,delivered,3845.72,South
15910,4753,2024-06-26 20:55:13,delivered,2295.63,Southwest
15911,3175,2024-01-16 06:39:22,placed,1549.04,Southwest
15912,4880,2025-01-22 17:55:50,delivered,3489.42,Southwest
15913,2591,2024-05-03 01:42:09,shipped,562.08,West
15914,4498,2024-06-30 23:06:00,shipped,925.95,Southeast
15915,2331,2024-01-09 02:53:21,shipped,579.85,Southeast
15916,862,2024-02-05 09:42:50,delivered,2953.99,South
15917,2503,2024-04-02 16:49:30,cancelled,5967.41,Southwest
15918,3712,2024-08-02 06:31:19,cancelled,174.46,Southwest
15919,1488,2024-10-27 10:39:28,delivered,2600.80,Southwest
15920,2287,2024-04-03 20:52:49,delivered,1655.31,West
15921,4927,2024-05-02 03:55:33,delivered,1198.16,West
15922,1360,2024-09-25 10:52:19,delivered,3265.27,Southwest
15923,3702,2024-11-02 05:53:18,delivered,4112.87,West
15924,3678,2024-10-11 00:19:49,returned,2554.94,South
15925,2705,2024-10-22 19:30:31,delivered,7143.17,Southwest
15926,2855,2024-07-11 21:11:02,placed,2989.92,Southwest
15927,2513,2024-09-19 16:53:29,shipped,776.93,Southwest
15928,3150,2024-04-26 20:50:40,delivered,4266.35,South
15929,1855,2025-01-19 16:43:25,placed,844.38,West
15930,598,2024-01-28 17:07:35,delivered,2286.24,West
15931,2988,2024-03-30 07:07:33,returned,1267.02,Mountain
15932,3945,2025-01-05 10:49:12,placed,1418.88,Northeast
15933,1877,2024-06-27 20:03:09,shipped,713.36,Southwest
15934,3455,2024-12-10 01:07:36,cancelled,3860.76,West
15935,1567,2024-06-24 22:54:25,shipped,4248.72,West
15936,2541,2024-03-05 22:47:38,delivered,5244.84,West
15937,4272,2024-03-15 01:43:19,delivered,5321.82,Southwest
15938,4530,2024-11-01 15:00:19,shipped,1399.68,Southeast
15939,49,2024-04-04 05:37:12,delivered,2033.58,Southwest
15940,1780,2024-11-29 22:49:08,delivered,5677.32,Midwest
15941,3956,2024-08-17 06:27:44,delivered,640.46,Midwest
15942,2623,2024-09-30 20:39:20,delivered,93.50,West
15943,3144,2024-04-15 04:57:52,shipped,541.08,West
15944,1292,2024-01-03 02:32:33,delivered,753.17,Mountain
15945,167,2025-01-12 00:18:26,delivered,7135.06,Southwest
15946,951,2024-03-28 15:01:09,delivered,6372.17,Southwest
15947,4471,2024-11-15 22:05:17,shipped,1565.07,Southwest
15948,1136,2024-04-02 11:49:00,cancelled,3059.07,Southwest
15949,3243,2024-12-06 11:43:28,shipped,2579.50,Southeast
15950,2107,2025-02-21 20:14:46,delivered,2828.52,Southeast
15951,4080,2024-07-07 07:09:46,delivered,1281.03,Southwest
15952,1170,2024-11-30 16:00:20,delivered,3849.66,Southeast
15953,3239,2025-02-02 10:25:15,delivered,4263.55,Southwest
15954,1038,2025-02-28 16:12:25,shipped,3814.77,South
15955,1232,2025-03-27 07:50:12,delivered,3490.61,Southwest
15956,693,2024-05-22 03:48:55,delivered,489.86,Southwest
15957,4192,2024-05-16 16:50:35,cancelled,102.81,Southwest
15958,1414,2024-09-09 04:41:10,delivered,3304.39,West
15959,4990,2025-04-02 03:54:35,placed,523.51,South
15960,2830,2025-02-17 08:09:58,delivered,3430.25,South
15961,3242,2024-03-31 19:16:35,shipped,2233.12,South
15962,3695,2024-02-09 02:44:12,delivered,2061.91,West
15963,540,2024-08-12 08:26:28,delivered,5004.72,Mountain
15964,306,2025-03-11 19:23:14,shipped,1522.85,Southeast
15965,1686,2025-02-15 14:14:37,delivered,227.65,West
15966,222,2024-09-30 03:53:28,delivered,2796.47,South
15967,3813,2025-02-14 04:04:54,delivered,712.34,Southwest
15968,1230,2025-04-12 03:25:37,delivered,681.98,South
15969,1307,2024-03-31 13:09:31,delivered,799.74,Southeast
15970,1865,2025-02-28 22:21:55,delivered,1329.94,Northeast
15971,2724,2024-08-13 00:47:33,delivered,4803.91,Midwest
15972,93,2025-03-05 13:44:09,delivered,4275.60,West
15973,3448,2024-09-05 10:55:01,returned,5534.72,West
15974,1972,2024-11-12 02:53:10,placed,5084.66,Midwest
15975,2464,2024-11-16 20:19:43,delivered,2725.80,Southwest
15976,117,2024-09-28 21:29:06,delivered,2010.56,Southwest
15977,3391,2024-07-28 06:01:00,delivered,2115.48,West
15978,321,2024-04-12 15:43:34,shipped,3382.71,Southwest
15979,3702,2024-09-12 01:20:08,shipped,5029.84,West
15980,350,2025-03-27 19:24:47,delivered,5394.13,South
15981,4503,2025-01-13 05:38:49,shipped,177.88,Southwest
15982,2356,2024-08-29 14:45:00,delivered,247.18,Midwest
15983,2755,2024-09-10 15:00:31,delivered,6690.39,South
15984,3232,2024-11-01 15:04:30,delivered,6966.09,Southwest
15985,3665,2024-03-19 21:05:19,delivered,44.42,Southwest
15986,1657,2024-07-17 15:14:49,placed,908.64,Northeast
15987,206,2024-09-07 03:04:36,shipped,8144.44,South
15988,459,2024-11-06 23:33:04,delivered,5166.73,Southeast
15989,2865,2025-02-13 10:11:28,delivered,3944.46,Southwest
15990,4915,2024-04-21 12:53:52,cancelled,2245.52,South
15991,4400,2025-03-05 06:29:51,placed,5780.78,Southwest
15992,1561,2024-05-10 15:44:24,shipped,3795.46,Northeast
15993,4620,2024-09-30 04:33:31,delivered,2553.80,Mountain
15994,3515,2024-04-18 15:27:15,placed,3222.16,Southeast
15995,3261,2024-11-13 01:23:13,returned,4735.98,West
15996,4415,2024-10-04 20:29:55,placed,4672.27,West
15997,325,2024-04-08 12:16:20,delivered,2866.76,Southwest
15998,4660,2025-04-14 17:08:12,delivered,8662.54,Midwest
15999,814,2024-09-09 01:08:17,delivered,5093.37,South
16000,577,2024-10-07 06:06:45,cancelled,207.24,Southwest
16001,2842,2024-06-29 15:08:27,delivered,2773.78,South
16002,976,2024-02-26 21:13:16,delivered,3119.49,Southwest
16003,4607,2025-04-20 23:16:13,placed,5896.72,West
16004,3990,2024-03-09 04:03:05,delivered,1653.06,West
16005,4815,2024-02-08 20:36:46,delivered,1997.78,West
16006,2740,2024-09-14 18:14:56,delivered,1789.86,Midwest
16007,3052,2024-03-22 21:48:59,delivered,7643.28,Mountain
16008,3406,2024-12-14 03:58:50,delivered,4100.25,South
16009,3032,2024-02-08 08:17:17,shipped,1657.76,West
16010,4243,2024-11-13 19:55:53,delivered,1487.04,South
16011,28,2024-02-27 16:13:14,delivered,733.68,Mountain
16012,1582,2025-02-13 02:59:04,returned,1129.69,South
16013,140,2024-04-27 17:36:27,delivered,3346.12,Mountain
16014,2341,2025-02-05 22:03:21,delivered,3357.25,Southwest
16015,2863,2025-04-14 22:23:13,delivered,2742.49,West
16016,680,2024-12-30 16:52:45,shipped,1432.94,West
16017,3247,2024-04-04 04:56:48,delivered,107.42,West
16018,1669,2024-02-12 07:56:36,delivered,2110.56,Southwest
16019,1464,2024-12-18 16:32:36,delivered,1648.44,West
16020,674,2025-04-20 20:07:53,delivered,794.43,Southeast
16021,2799,2024-02-19 03:53:51,delivered,4398.77,West
16022,2206,2025-01-11 02:31:13,returned,2454.13,South
16023,1914,2024-09-02 17:18:02,delivered,2786.01,South
16024,4532,2024-01-17 13:45:37,delivered,2212.55,Midwest
16025,2887,2025-03-18 12:35:03,placed,6307.48,Southwest
16026,3072,2025-03-26 01:55:37,cancelled,2580.95,Southwest
16027,2819,2024-06-29 17:33:46,delivered,3562.41,South
16028,850,2024-09-03 17:54:44,delivered,531.26,Southeast
